user_id,session_date,content_type,device_type,subscription_tier,minutes_watched
user_04315,2024-01-26,tv_show,tv,premium,137
user_04318,2024-01-26,tv_show,web,premium,13
user_04325,2024-01-26,movie,tv,basic,21
user_04354,2024-01-26,movie,web,basic,25
user_04355,2024-01-26,movie,mobile,standard,20
user_04378,2024-01-26,tv_show,tv,basic,7
user_04383,2024-01-26,tv_show,mobile,basic,9
user_04386,2024-01-26,movie,web,basic,4
user_04390,2024-01-26,tv_show,mobile,basic,21
user_04401,2024-01-26,movie,web,standard,29
user_04418,2024-01-26,tv_show,mobile,basic,37
user_04429,2024-01-26,movie,tv,premium,110
user_04432,2024-01-26,movie,web,basic,9
user_04440,2024-01-26,documentary,tv,standard,79
user_04456,2024-01-26,tv_show,tv,standard,142
user_04466,2024-01-26,tv_show,mobile,standard,6
user_04481,2024-01-26,tv_show,mobile,basic,7
user_04489,2024-01-26,movie,web,basic,27
user_04490,2024-01-26,tv_show,mobile,standard,49
user_04493,2024-01-26,movie,web,basic,13
user_04495,2024-01-26,movie,tv,basic,33
user_04505,2024-01-26,movie,mobile,standard,14
user_04516,2024-01-26,movie,web,basic,48
user_04545,2024-01-26,movie,mobile,standard,32
user_04569,2024-01-26,movie,mobile,standard,14
user_04587,2024-01-26,movie,web,standard,25
user_04606,2024-01-26,movie,web,standard,51
user_04606,2024-01-26,movie,mobile,standard,64
user_04615,2024-01-26,movie,mobile,standard,23
user_04618,2024-01-26,movie,web,basic,16
user_04629,2024-01-26,movie,tv,standard,55
user_04641,2024-01-26,movie,web,standard,29
user_04646,2024-01-26,movie,mobile,standard,46
user_04649,2024-01-26,movie,web,basic,43
user_04651,2024-01-26,movie,web,basic,25
user_04661,2024-01-26,documentary,tv,basic,103
user_04677,2024-01-26,tv_show,mobile,premium,117
user_04683,2024-01-26,tv_show,web,standard,19
user_04687,2024-01-26,documentary,mobile,standard,7
user_04710,2024-01-26,movie,tv,premium,101
user_04718,2024-01-26,tv_show,mobile,standard,42
user_04724,2024-01-26,movie,mobile,premium,121
user_04751,2024-01-26,tv_show,tv,basic,42
user_04752,2024-01-26,tv_show,mobile,basic,7
user_04756,2024-01-26,tv_show,mobile,standard,23
user_04762,2024-01-26,tv_show,web,basic,73
user_04764,2024-01-26,tv_show,tv,standard,40
user_04770,2024-01-26,movie,tv,standard,69
user_04773,2024-01-26,movie,mobile,standard,64
user_04800,2024-01-26,movie,mobile,standard,16
user_04814,2024-01-26,movie,tv,standard,31
user_04820,2024-01-26,movie,mobile,premium,39
user_04836,2024-01-26,movie,mobile,premium,36
user_04843,2024-01-26,tv_show,tv,premium,49
user_04843,2024-01-26,movie,mobile,basic,20
user_04850,2024-01-26,documentary,mobile,basic,39
user_04866,2024-01-26,movie,tv,premium,105
user_04888,2024-01-26,movie,tv,premium,136
user_04895,2024-01-26,tv_show,web,standard,46
user_04924,2024-01-26,tv_show,mobile,standard,25
user_04926,2024-01-26,documentary,tv,standard,46
user_04928,2024-01-26,movie,web,basic,36
user_04944,2024-01-26,movie,web,basic,82
user_04945,2024-01-26,tv_show,mobile,standard,15
user_04957,2024-01-26,movie,mobile,standard,85
user_04960,2024-01-26,movie,mobile,premium,67
user_04968,2024-01-26,tv_show,web,standard,54
user_04969,2024-01-26,movie,mobile,premium,6
user_04978,2024-01-26,movie,mobile,basic,23
user_00001,2024-01-27,movie,tv,standard,20
user_00005,2024-01-27,movie,mobile,standard,16
user_00005,2024-01-27,movie,tv,standard,64
user_00025,2024-01-27,documentary,mobile,standard,36
user_00026,2024-01-27,movie,mobile,basic,15
user_00063,2024-01-27,documentary,mobile,premium,12
user_00068,2024-01-27,tv_show,mobile,basic,27
user_00098,2024-01-27,documentary,mobile,basic,6
user_00104,2024-01-27,movie,mobile,basic,69
user_00113,2024-01-27,movie,web,standard,20
user_00139,2024-01-27,tv_show,tv,basic,17
user_00141,2024-01-27,movie,mobile,basic,17
user_00141,2024-01-27,documentary,mobile,standard,54
user_00165,2024-01-27,movie,mobile,basic,23
user_00165,2024-01-27,movie,mobile,premium,29
user_00182,2024-01-27,movie,mobile,standard,21
user_00189,2024-01-27,movie,mobile,basic,84
user_00206,2024-01-27,movie,tv,premium,76
user_00209,2024-01-27,movie,tv,basic,24
user_00224,2024-01-27,movie,tv,standard,104
user_00231,2024-01-27,movie,web,basic,84
user_00253,2024-01-27,movie,mobile,premium,24
user_00262,2024-01-27,tv_show,web,basic,12
user_00268,2024-01-27,movie,mobile,basic,46
user_00273,2024-01-27,movie,mobile,basic,38
user_00305,2024-01-27,movie,web,premium,13
user_00309,2024-01-27,tv_show,mobile,basic,45
user_00310,2024-01-27,tv_show,mobile,premium,31
user_00313,2024-01-27,tv_show,mobile,premium,47
user_00322,2024-01-27,movie,mobile,basic,3
user_00333,2024-01-27,movie,mobile,premium,55
user_00335,2024-01-27,tv_show,mobile,basic,45
user_00338,2024-01-27,tv_show,web,basic,47
user_00363,2024-01-27,documentary,web,standard,11
user_00369,2024-01-27,movie,web,basic,32
user_00381,2024-01-27,tv_show,mobile,basic,22
user_00382,2024-01-27,movie,mobile,basic,22
user_00390,2024-01-27,movie,web,standard,27
user_00399,2024-01-27,movie,mobile,basic,124
user_00410,2024-01-27,movie,mobile,basic,29
user_00412,2024-01-27,movie,mobile,premium,22
user_00416,2024-01-27,tv_show,mobile,basic,55
user_00417,2024-01-27,movie,mobile,basic,8
user_00430,2024-01-27,movie,tv,standard,24
user_00431,2024-01-27,movie,mobile,premium,34
user_00435,2024-01-27,tv_show,mobile,premium,80
user_00451,2024-01-27,tv_show,web,basic,42
user_00458,2024-01-27,movie,tv,basic,67
user_00463,2024-01-27,movie,web,basic,8
user_00470,2024-01-27,tv_show,mobile,premium,11
user_00484,2024-01-27,movie,mobile,standard,11
user_00505,2024-01-27,tv_show,mobile,premium,35
user_00517,2024-01-27,movie,tv,basic,22
user_00534,2024-01-27,tv_show,web,basic,81
user_00558,2024-01-27,tv_show,web,premium,79
user_00573,2024-01-27,tv_show,web,basic,27
user_00574,2024-01-27,movie,tv,standard,88
user_00575,2024-01-27,movie,mobile,premium,23
user_00578,2024-01-27,movie,tv,standard,130
user_00592,2024-01-27,movie,mobile,premium,34
user_00596,2024-01-27,tv_show,mobile,basic,29
user_00599,2024-01-27,movie,web,standard,43
user_00602,2024-01-27,tv_show,mobile,premium,156
user_00603,2024-01-27,tv_show,web,basic,78
user_00629,2024-01-27,movie,mobile,basic,5
user_00656,2024-01-27,movie,tv,standard,14
user_00676,2024-01-27,documentary,mobile,premium,6
user_00711,2024-01-27,documentary,mobile,basic,6
user_00712,2024-01-27,movie,web,basic,15
user_00718,2024-01-27,tv_show,tv,basic,53
user_00740,2024-01-27,movie,mobile,basic,11
user_00744,2024-01-27,movie,mobile,standard,72
user_00771,2024-01-27,movie,mobile,standard,18
user_00780,2024-01-27,tv_show,web,premium,160
user_00783,2024-01-27,tv_show,mobile,standard,10
user_00786,2024-01-27,documentary,web,basic,73
user_00801,2024-01-27,tv_show,mobile,standard,2
user_00804,2024-01-27,tv_show,web,standard,50
user_00828,2024-01-27,movie,tv,standard,61
user_00836,2024-01-27,tv_show,web,standard,35
user_00839,2024-01-27,tv_show,mobile,basic,20
user_00868,2024-01-27,movie,mobile,standard,68
user_00901,2024-01-27,tv_show,mobile,standard,50
user_00908,2024-01-27,movie,mobile,basic,24
user_00920,2024-01-27,movie,web,standard,78
user_00928,2024-01-27,tv_show,mobile,standard,41
user_00962,2024-01-27,movie,mobile,basic,11
user_00977,2024-01-27,tv_show,mobile,basic,45
user_00982,2024-01-27,movie,mobile,standard,71
user_00983,2024-01-27,movie,web,standard,40
user_00989,2024-01-27,movie,tv,standard,45
user_01009,2024-01-27,documentary,mobile,premium,28
user_01042,2024-01-27,documentary,web,basic,24
user_01047,2024-01-27,movie,mobile,standard,17
user_01052,2024-01-27,movie,web,standard,16
user_01053,2024-01-27,movie,mobile,standard,9
user_01061,2024-01-27,tv_show,tv,standard,25
user_01069,2024-01-27,movie,tv,standard,100
user_01071,2024-01-27,movie,mobile,premium,23
user_01078,2024-01-27,tv_show,tv,basic,32
user_01082,2024-01-27,movie,web,basic,55
user_01092,2024-01-27,documentary,mobile,standard,7
user_01122,2024-01-27,movie,web,basic,41
user_01129,2024-01-27,tv_show,tv,basic,24
user_01133,2024-01-27,movie,web,standard,55
user_01142,2024-01-27,tv_show,mobile,basic,11
user_01144,2024-01-27,tv_show,web,premium,15
user_01146,2024-01-27,tv_show,mobile,basic,36
user_01166,2024-01-27,movie,tv,basic,28
user_01167,2024-01-27,movie,web,premium,32
user_01180,2024-01-27,movie,mobile,basic,27
user_01185,2024-01-27,movie,mobile,basic,58
user_01225,2024-01-27,tv_show,mobile,basic,106
user_01228,2024-01-27,movie,web,basic,52
user_01252,2024-01-27,movie,mobile,standard,19
user_01257,2024-01-27,tv_show,tv,basic,17
user_01267,2024-01-27,tv_show,web,standard,18
user_01290,2024-01-27,tv_show,tv,premium,45
user_01300,2024-01-27,movie,tv,basic,37
user_01324,2024-01-27,movie,mobile,premium,16
user_01326,2024-01-27,tv_show,mobile,basic,25
user_01331,2024-01-27,tv_show,tv,basic,11
user_01336,2024-01-27,movie,web,standard,14
user_01338,2024-01-27,documentary,tv,basic,21
user_01344,2024-01-27,movie,web,standard,124
user_01345,2024-01-27,documentary,web,basic,34
user_01353,2024-01-27,movie,tv,standard,27
user_01372,2024-01-27,movie,mobile,basic,23
user_01390,2024-01-27,movie,mobile,premium,19
user_01401,2024-01-27,movie,web,standard,14
user_01403,2024-01-27,tv_show,web,basic,87
user_01434,2024-01-27,tv_show,tv,basic,76
user_01450,2024-01-27,movie,mobile,basic,34
user_01452,2024-01-27,movie,tv,standard,42
user_01463,2024-01-27,documentary,mobile,standard,47
user_01471,2024-01-27,movie,mobile,standard,29
user_01518,2024-01-27,tv_show,tv,standard,10
user_01522,2024-01-27,movie,mobile,standard,7
user_01531,2024-01-27,tv_show,mobile,premium,60
user_01536,2024-01-27,tv_show,mobile,standard,30
user_01559,2024-01-27,tv_show,tv,standard,114
user_01565,2024-01-27,movie,mobile,premium,54
user_01572,2024-01-27,documentary,tv,basic,49
user_01573,2024-01-27,movie,mobile,basic,16
user_01575,2024-01-27,tv_show,mobile,standard,52
user_01582,2024-01-27,documentary,web,standard,52
user_01591,2024-01-27,movie,tv,basic,35
user_01597,2024-01-27,movie,tv,premium,51
user_01598,2024-01-27,movie,mobile,premium,30
user_01603,2024-01-27,tv_show,mobile,standard,124
user_01605,2024-01-27,movie,tv,standard,86
user_01609,2024-01-27,movie,web,premium,103
user_01620,2024-01-27,movie,mobile,standard,9
user_01644,2024-01-27,movie,tv,basic,38
user_01659,2024-01-27,documentary,tv,standard,83
user_01681,2024-01-27,documentary,mobile,basic,6
user_01693,2024-01-27,tv_show,tv,standard,23
user_01703,2024-01-27,movie,mobile,premium,48
user_01709,2024-01-27,movie,web,basic,91
user_01721,2024-01-27,movie,mobile,premium,33
user_01726,2024-01-27,movie,mobile,standard,27
user_01739,2024-01-27,movie,web,basic,31
user_01757,2024-01-27,movie,mobile,premium,57
user_01774,2024-01-27,tv_show,mobile,basic,58
user_01781,2024-01-27,tv_show,mobile,basic,26
user_01785,2024-01-27,movie,tv,standard,101
user_01805,2024-01-27,movie,web,standard,38
user_01810,2024-01-27,movie,mobile,premium,22
user_01860,2024-01-27,movie,mobile,basic,1
user_01900,2024-01-27,tv_show,mobile,basic,26
user_01906,2024-01-27,tv_show,tv,basic,34
user_01907,2024-01-27,movie,mobile,premium,18
user_01909,2024-01-27,movie,tv,standard,7
user_01917,2024-01-27,tv_show,tv,basic,47
user_01924,2024-01-27,movie,web,basic,47
user_01933,2024-01-27,movie,mobile,basic,17
user_01933,2024-01-27,movie,mobile,standard,20
user_01943,2024-01-27,tv_show,web,premium,12
user_01946,2024-01-27,movie,web,basic,4
user_01952,2024-01-27,movie,web,standard,11
user_01965,2024-01-27,movie,mobile,basic,11
user_01981,2024-01-27,movie,mobile,standard,25
user_01985,2024-01-27,tv_show,web,basic,19
user_01992,2024-01-27,movie,mobile,premium,49
user_01998,2024-01-27,movie,tv,standard,52
user_01999,2024-01-27,movie,mobile,basic,13
user_02006,2024-01-27,movie,tv,standard,46
user_02013,2024-01-27,movie,mobile,basic,12
user_02020,2024-01-27,tv_show,web,premium,83
user_02031,2024-01-27,movie,tv,basic,45
user_02035,2024-01-27,movie,web,basic,57
user_02037,2024-01-27,movie,tv,premium,66
user_02040,2024-01-27,movie,mobile,basic,7
user_02042,2024-01-27,tv_show,web,standard,1
user_02046,2024-01-27,movie,web,basic,59
user_02063,2024-01-27,movie,mobile,standard,12
user_02084,2024-01-27,documentary,mobile,standard,28
user_02103,2024-01-27,tv_show,web,basic,3
user_02105,2024-01-27,movie,web,basic,15
user_02131,2024-01-27,movie,mobile,standard,30
user_02132,2024-01-27,tv_show,tv,premium,225
user_02138,2024-01-27,movie,mobile,standard,12
user_02139,2024-01-27,documentary,mobile,basic,81
user_02140,2024-01-27,tv_show,mobile,standard,74
user_02151,2024-01-27,documentary,web,standard,22
user_02151,2024-01-27,tv_show,mobile,standard,12
user_02166,2024-01-27,movie,web,standard,58
user_02171,2024-01-27,tv_show,mobile,basic,19
user_02181,2024-01-27,movie,web,standard,47
user_02189,2024-01-27,movie,tv,basic,51
user_02201,2024-01-27,movie,mobile,basic,30
user_02203,2024-01-27,movie,web,premium,78
user_02205,2024-01-27,tv_show,mobile,basic,58
user_02226,2024-01-27,tv_show,web,standard,94
user_02235,2024-01-27,movie,web,standard,33
user_02244,2024-01-27,movie,mobile,basic,27
user_02245,2024-01-27,tv_show,tv,standard,18
user_02251,2024-01-27,movie,tv,standard,161
user_02254,2024-01-27,movie,tv,basic,76
user_02261,2024-01-27,movie,mobile,standard,73
user_02267,2024-01-27,movie,mobile,basic,8
user_02268,2024-01-27,movie,mobile,basic,34
user_02270,2024-01-27,movie,web,standard,16
user_02276,2024-01-27,tv_show,mobile,standard,39
user_02281,2024-01-27,movie,tv,standard,71
user_02339,2024-01-27,movie,mobile,standard,60
user_02348,2024-01-27,documentary,mobile,basic,6
user_02366,2024-01-27,movie,tv,standard,14
user_02372,2024-01-27,tv_show,tv,premium,232
user_02386,2024-01-27,movie,tv,standard,23
user_02393,2024-01-27,movie,web,basic,28
user_02436,2024-01-27,tv_show,web,basic,22
user_02460,2024-01-27,movie,mobile,basic,18
user_02462,2024-01-27,tv_show,web,basic,41
user_02474,2024-01-27,tv_show,mobile,premium,82
user_02476,2024-01-27,tv_show,web,premium,66
user_02478,2024-01-27,movie,mobile,premium,30
user_02504,2024-01-27,movie,mobile,premium,7
user_02504,2024-01-27,movie,mobile,standard,50
user_02505,2024-01-27,movie,mobile,basic,6
user_02512,2024-01-27,documentary,mobile,standard,14
user_02521,2024-01-27,movie,mobile,standard,28
user_02529,2024-01-27,movie,web,standard,18
user_02533,2024-01-27,tv_show,mobile,standard,31
user_02543,2024-01-27,movie,mobile,standard,28
user_02544,2024-01-27,movie,tv,standard,78
user_02545,2024-01-27,tv_show,web,premium,115
user_02546,2024-01-27,tv_show,tv,basic,59
user_02559,2024-01-27,tv_show,tv,basic,56
user_02572,2024-01-27,documentary,web,standard,167
user_02603,2024-01-27,movie,mobile,basic,17
user_02647,2024-01-27,tv_show,mobile,standard,22
user_02655,2024-01-27,movie,mobile,standard,16
user_02657,2024-01-27,movie,mobile,basic,8
user_02660,2024-01-27,tv_show,web,basic,6
user_02665,2024-01-27,movie,web,basic,39
user_02672,2024-01-27,movie,web,standard,8
user_02690,2024-01-27,tv_show,tv,standard,82
user_02696,2024-01-27,movie,web,basic,22
user_02703,2024-01-27,movie,web,basic,46
user_02710,2024-01-27,movie,mobile,standard,16
user_02714,2024-01-27,tv_show,tv,premium,114
user_02716,2024-01-27,movie,tv,standard,165
user_02757,2024-01-27,movie,web,premium,42
user_02761,2024-01-27,tv_show,web,basic,34
user_02771,2024-01-27,tv_show,web,standard,9
user_02775,2024-01-27,movie,mobile,standard,17
user_02803,2024-01-27,movie,web,premium,12
user_02821,2024-01-27,movie,web,basic,122
user_02832,2024-01-27,tv_show,tv,standard,72
user_02834,2024-01-27,movie,web,premium,10
user_02841,2024-01-27,movie,tv,basic,24
user_02842,2024-01-27,tv_show,web,premium,145
user_02846,2024-01-27,tv_show,mobile,basic,6
user_02846,2024-01-27,documentary,web,premium,42
user_02848,2024-01-27,movie,tv,standard,15
user_02848,2024-01-27,documentary,web,basic,59
user_02884,2024-01-27,tv_show,mobile,standard,15
user_02886,2024-01-27,movie,tv,standard,45
user_02887,2024-01-27,movie,mobile,standard,21
user_02888,2024-01-27,movie,mobile,premium,32
user_02893,2024-01-27,tv_show,tv,basic,82
user_02900,2024-01-27,movie,mobile,basic,32
user_02918,2024-01-27,tv_show,mobile,premium,56
user_02930,2024-01-27,movie,web,basic,45
user_02932,2024-01-27,tv_show,tv,standard,144
user_02942,2024-01-27,movie,tv,basic,15
user_02965,2024-01-27,tv_show,mobile,standard,11
user_02979,2024-01-27,movie,web,basic,28
user_02994,2024-01-27,tv_show,mobile,standard,53
user_03024,2024-01-27,tv_show,mobile,standard,45
user_03026,2024-01-27,movie,mobile,basic,13
user_03048,2024-01-27,movie,mobile,premium,28
user_03049,2024-01-27,movie,web,standard,44
user_03052,2024-01-27,movie,mobile,basic,8
user_03061,2024-01-27,movie,mobile,standard,6
user_03069,2024-01-27,movie,mobile,premium,15
user_03073,2024-01-27,movie,tv,standard,85
user_03082,2024-01-27,tv_show,mobile,basic,37
user_03099,2024-01-27,tv_show,mobile,standard,50
user_03103,2024-01-27,tv_show,tv,standard,118
user_03108,2024-01-27,tv_show,tv,premium,91
user_03114,2024-01-27,tv_show,mobile,basic,52
user_03114,2024-01-27,tv_show,mobile,standard,5
user_03124,2024-01-27,movie,mobile,premium,24
user_03133,2024-01-27,movie,mobile,standard,9
user_03135,2024-01-27,movie,mobile,basic,54
user_03139,2024-01-27,tv_show,mobile,basic,11
user_03147,2024-01-27,movie,tv,premium,59
user_03162,2024-01-27,documentary,web,basic,1
user_03167,2024-01-27,movie,mobile,basic,20
user_03176,2024-01-27,movie,tv,premium,109
user_03177,2024-01-27,tv_show,tv,standard,79
user_03199,2024-01-27,tv_show,web,premium,32
user_03206,2024-01-27,movie,mobile,standard,6
user_03222,2024-01-27,movie,web,premium,54
user_03247,2024-01-27,movie,mobile,premium,66
user_03255,2024-01-27,movie,web,standard,61
user_03268,2024-01-27,tv_show,mobile,standard,59
user_03307,2024-01-27,tv_show,mobile,standard,8
user_03314,2024-01-27,movie,mobile,basic,55
user_03318,2024-01-27,documentary,tv,standard,26
user_03333,2024-01-27,movie,tv,premium,28
user_03359,2024-01-27,movie,mobile,standard,33
user_03360,2024-01-27,documentary,mobile,basic,13
user_03378,2024-01-27,tv_show,mobile,basic,33
user_03389,2024-01-27,movie,web,basic,67
user_03389,2024-01-27,documentary,mobile,basic,34
user_03426,2024-01-27,tv_show,mobile,basic,10
user_03429,2024-01-27,tv_show,mobile,basic,35
user_03438,2024-01-27,tv_show,mobile,standard,21
user_03440,2024-01-27,tv_show,web,premium,26
user_03441,2024-01-27,movie,mobile,basic,15
user_03441,2024-01-27,tv_show,mobile,basic,23
user_03461,2024-01-27,movie,mobile,basic,19
user_03464,2024-01-27,movie,tv,standard,40
user_03467,2024-01-27,tv_show,mobile,basic,85
user_03488,2024-01-27,tv_show,tv,basic,37
user_03502,2024-01-27,movie,tv,basic,30
user_03534,2024-01-27,movie,web,basic,50
user_03541,2024-01-27,movie,web,standard,56
user_03554,2024-01-27,movie,tv,premium,42
user_03577,2024-01-27,movie,tv,standard,62
user_03580,2024-01-27,movie,mobile,standard,15
user_03585,2024-01-27,tv_show,web,premium,8
user_03597,2024-01-27,movie,tv,basic,11
